FILE_SOURCE,SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,STORM_SPEED,STORM_DIR
ibtracs.SP.list.v04r01.csv,1982011S11141,1982,3,SI,WA,BRUNO,1982-01-21 21:00:00,TS,-31.8,115.5,20,995,bom,main,18,0,_______O_____P_,NA,SH131982,NA,NA,NA,NA,NA,NA,-5,2,275
ibtracs.SP.list.v04r01.csv,1982011S11141,1982,3,SI,WA,BRUNO,1982-01-22 00:00:00,TS,-32.1,115.7,20,995,bom,main,0,0,_______O_____O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,120
ibtracs.SP.list.v04r01.csv,1982011S11141,1982,3,SI,WA,BRUNO,1982-01-22 03:00:00,TS,-32.4,116.8,20,996,bom,main,0,0,_______O_____P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,23,115
ibtracs.SP.list.v04r01.csv,1982011S11141,1982,3,SI,WA,BRUNO,1982-01-22 06:00:00,TS,-33.2,118.1,15,997,bom,main,0,NA,_______O_____O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,26,125
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 06:00:00,TS,-10,131.7,NA,NA,NA,main,138,138,O____________O_,jtwc_sh,SH041985,-10.0,131.7,NA,XX,25,NA,-1,7,270
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 09:00:00,TS,-10,131.3,NA,NA,NA,main,145,145,P____________P_,NA,SH041985,-10.0,131.3,NA,XX,28,NA,-1,7,270
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 12:00:00,TS,-10,131,NA,NA,NA,main,146,134,O____________O_,jtwc_sh,SH041985,-10.0,131.0,NA,XX,30,NA,-1,6,260
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 15:00:00,TS,-10.1,130.7,NA,NA,NA,main,134,123,P____________P_,NA,SH041985,-10.1,130.7,NA,XX,30,NA,-1,5,250
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 18:00:00,TS,-10.2,130.5,NA,NA,NA,main,123,103,O____________O_,jtwc_sh,SH041985,-10.2,130.5,NA,XX,30,NA,-1,5,230
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-08 21:00:00,TS,-10.4,130.3,NA,NA,NA,main,103,84,P____________P_,NA,SH041985,-10.4,130.3,NA,XX,30,NA,-1,5,215
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 00:00:00,TS,-10.6,130.2,NA,NA,NA,main,84,64,O____________O_,jtwc_sh,SH041985,-10.6,130.2,NA,XX,30,NA,-1,4,195
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 03:00:00,TS,-10.8,130.2,NA,NA,NA,main,64,40,P____________P_,NA,SH041985,-10.8,130.2,NA,XX,30,NA,-1,4,165
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 06:00:00,TS,-11,130.3,NA,NA,NA,main,40,15,O____________O_,jtwc_sh,SH041985,-11.0,130.3,NA,XX,30,NA,-1,4,150
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 09:00:00,TS,-11.2,130.4,NA,NA,NA,main,15,0,P____________P_,NA,SH041985,-11.2,130.4,NA,XX,30,NA,-1,4,135
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 12:00:00,TS,-11.3,130.6,NA,NA,NA,main,0,0,O____________O_,jtwc_sh,SH041985,-11.3,130.6,NA,XX,30,NA,-1,5,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 15:00:00,TS,-11.4,130.8,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-11.4,130.8,NA,XX,30,NA,-1,5,100
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 18:00:00,TS,-11.4,131.1,NA,NA,NA,main,0,0,O____________O_,jtwc_sh,SH041985,-11.4,131.1,NA,XX,30,NA,-1,5,95
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-09 21:00:00,TS,-11.4,131.3,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-11.4,131.3,NA,XX,30,NA,-1,5,90
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 00:00:00,TS,-11.4,131.6,NA,NA,NA,main,15,10,O____________O_,jtwc_sh,SH041985,-11.4,131.6,NA,XX,30,NA,-1,5,90
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 03:00:00,TS,-11.4,131.9,NA,NA,NA,main,10,0,P____________P_,NA,SH041985,-11.4,131.9,NA,XX,28,NA,-1,6,90
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 06:00:00,TS,-11.4,132.2,NA,NA,NA,main,0,0,O____________O_,jtwc_sh,SH041985,-11.4,132.2,NA,XX,25,NA,-1,5,90
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 09:00:00,TS,-11.4,132.5,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-11.4,132.5,NA,XX,25,NA,-1,5,90
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 12:00:00,TS,-11.4,132.7,NA,NA,NA,main,10,0,O____________O_,jtwc_sh,SH041985,-11.4,132.7,NA,XX,25,NA,-1,5,100
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 15:00:00,TS,-11.5,133,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-11.5,133.0,NA,XX,25,NA,-1,6,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 18:00:00,TS,-11.6,133.3,NA,NA,NA,main,15,0,O____________O_,jtwc_sh,SH041985,-11.6,133.3,NA,XX,25,NA,-1,8,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-10 21:00:00,TS,-11.8,133.7,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-11.8,133.7,NA,XX,25,NA,-1,11,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-11 00:00:00,TS,-12.1,134.3,NA,NA,NA,main,0,0,O____________O_,jtwc_sh,SH041985,-12.1,134.3,NA,XX,25,NA,-1,13,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SI,WA,UNNAMED,1984-12-11 03:00:00,TS,-12.4,135,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-12.4,135.0,NA,XX,25,NA,-1,15,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 06:00:00,TS,-12.7,135.7,NA,NA,NA,main,0,0,O____________O_,jtwc_sh,SH041985,-12.7,135.7,NA,XX,25,NA,-1,16,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 09:00:00,TS,-13,136.5,NA,NA,NA,main,0,0,P____________P_,NA,SH041985,-13.0,136.5,NA,XX,25,NA,-1,15,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 12:00:00,TS,-13.2,137.2,NA,NA,NA,main,58,58,O____________O_,jtwc_sh,SH041985,-13.2,137.2,NA,XX,25,NA,-1,16,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 15:00:00,TS,-13.5,138,NA,NA,NA,main,123,123,P____________P_,NA,SH041985,-13.5,138.0,NA,XX,28,NA,-1,15,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 18:00:00,TS,-13.7,138.6,NA,NA,NA,main,184,184,O____________O_,jtwc_sh,SH041985,-13.7,138.6,NA,XX,30,NA,-1,11,110
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-11 21:00:00,TS,-13.9,139,NA,NA,NA,main,220,220,P____________P_,NA,SH041985,-13.9,139.0,NA,XX,33,NA,-1,7,115
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 00:00:00,TS,-14,139.2,NA,NA,NA,main,239,238,O____________O_,jtwc_sh,SH041985,-14.0,139.2,NA,XX,35,NA,0,3,130
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 03:00:00,TS,-14.1,139.3,NA,NA,NA,main,238,237,P____________P_,NA,SH041985,-14.1,139.3,NA,XX,35,NA,0,2,170
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 06:00:00,TS,-14.2,139.2,NA,NA,NA,main,237,226,O____________O_,jtwc_sh,SH041985,-14.2,139.2,NA,XX,35,NA,0,3,220
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 09:00:00,TS,-14.3,139.1,NA,NA,NA,main,226,205,P____________P_,NA,SH041985,-14.3,139.1,NA,XX,35,NA,0,4,225
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 12:00:00,TS,-14.5,138.9,NA,NA,NA,main,205,188,O____________O_,jtwc_sh,SH041985,-14.5,138.9,NA,XX,35,NA,0,5,220
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 15:00:00,TS,-14.7,138.7,NA,NA,NA,main,188,174,P____________P_,NA,SH041985,-14.7,138.7,NA,XX,33,NA,-1,5,215
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 18:00:00,TS,-14.9,138.6,NA,NA,NA,main,174,150,O____________O_,jtwc_sh,SH041985,-14.9,138.6,NA,XX,30,NA,-1,5,205
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-12 21:00:00,TS,-15.1,138.5,NA,NA,NA,main,150,132,P____________P_,NA,SH041985,-15.1,138.5,NA,XX,30,NA,-1,4,195
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 00:00:00,TS,-15.3,138.5,NA,NA,NA,main,132,116,O____________O_,jtwc_sh,SH041985,-15.3,138.5,NA,XX,30,NA,-1,4,190
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 03:00:00,TS,-15.5,138.5,NA,NA,NA,main,116,93,P____________P_,NA,SH041985,-15.5,138.5,NA,XX,28,NA,-1,4,195
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 06:00:00,TS,-15.7,138.4,NA,NA,NA,main,93,82,O____________O_,jtwc_sh,SH041985,-15.7,138.4,NA,XX,25,NA,-1,4,195
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 09:00:00,TS,-15.9,138.3,NA,NA,NA,main,72,61,P____________P_,NA,SH041985,-15.9,138.3,NA,XX,25,NA,-1,4,195
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 12:00:00,TS,-16.1,138.3,NA,NA,NA,main,61,46,O____________O_,jtwc_sh,SH041985,-16.1,138.3,NA,XX,25,NA,-1,5,190
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 15:00:00,TS,-16.3,138.3,NA,NA,NA,main,46,15,P____________P_,NA,SH041985,-16.3,138.3,NA,XX,23,NA,-1,5,190
ibtracs.SP.list.v04r01.csv,1984343S10132,1985,113,SP,EA,UNNAMED,1984-12-13 18:00:00,TS,-16.6,138.2,NA,NA,NA,main,15,NA,O____________O_,jtwc_sh,SH041985,-16.6,138.2,NA,XX,20,NA,-1,5,190
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 03:00:00,TS,-11,135.4,25,1000,bom,main,125,123,_______O___O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,55
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 06:00:00,TS,-10.8,135.8,25,999,bom,main,145,145,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,55
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 09:00:00,TS,-10.5,136.2,NA,NA,NA,main,171,169,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,55
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 12:00:00,TS,-10.3,136.5,25,1000,bom,main,190,190,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,65
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 15:00:00,TS,-10.2,136.9,NA,NA,NA,main,206,206,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,80
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 18:00:00,TS,-10.2,137.2,25,999,bom,main,206,201,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,85
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-20 21:00:00,TS,-10.2,137.6,NA,NA,NA,main,201,201,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,95
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 00:00:00,TS,-10.2,138,25,999,bom,main,201,201,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,105
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 03:00:00,TS,-10.4,138.3,NA,NA,NA,main,224,224,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,115
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 06:00:00,TS,-10.5,138.7,25,999,bom,main,236,236,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,120
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 09:00:00,TS,-10.7,139,NA,NA,NA,main,263,263,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,125
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 12:00:00,TS,-10.9,139.3,25,999,bom,main,274,254,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,130
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 15:00:00,TS,-11.2,139.6,NA,NA,NA,main,254,211,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,135
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 18:00:00,TS,-11.6,139.9,30,996,bom,main,207,169,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,135
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-21 21:00:00,TS,-11.8,140.2,NA,NA,NA,main,169,131,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,130
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 00:00:00,TS,-12.1,140.5,40,994,bom,main,131,83,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,125
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 03:00:00,TS,-12.4,140.9,NA,NA,NA,main,79,32,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,125
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 06:00:00,TS,-12.6,141.3,40,994,bom,main,32,10,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,115
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 09:00:00,TS,-12.7,141.7,40,994,bom,main,10,0,_______O___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,115
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 12:00:00,TS,-12.9,142,30,998,bom,main,0,0,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,120
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 15:00:00,TS,-13.2,142.4,NA,NA,NA,main,0,0,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,125
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 18:00:00,TS,-13.4,142.7,25,1000,bom,main,0,0,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,135
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-22 21:00:00,TS,-13.7,143,NA,NA,NA,main,0,0,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,145
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 00:00:00,TS,-14.2,143.2,25,1001,bom,main,0,0,_______O___O_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,150
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 03:00:00,TS,-14.6,143.4,NA,NA,NA,main,0,0,_______P___P_P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,11,160
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 06:00:00,TS,-15.1,143.6,25,1001,bom,main,0,0,_______O___P_O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,165
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 09:00:00,TS,-15.8,143.8,NA,NA,NA,main,0,0,_______P___P___,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,0
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 12:00:00,TS,-16.4,143.6,25,1001,bom,main,0,0,_______O___O___,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,215
ibtracs.SP.list.v04r01.csv,1985051S11135,1985,23,SP,EA,REBECCA,1985-02-23 15:00:00,TS,-16.9,143,20,1002,bom,main,0,NA,_______O_______,NA,NA,NA,NA,NA,NA,NA,NA,-5,16,230
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SP,EA,GRETEL,1985-04-11 06:00:00,TS,-10.4,135.8,NA,NA,NA,main,190,190,O____________O_,jtwc_sh,SH341985,-10.4,135.8,NA,XX,30,NA,-1,9,280
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SP,EA,GRETEL,1985-04-11 09:00:00,TS,-10.3,135.4,NA,NA,NA,main,202,201,P____________P_,NA,SH341985,-10.3,135.4,NA,XX,30,NA,-1,9,275
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-11 12:00:00,TS,-10.3,134.9,NA,NA,NA,main,201,184,O____________O_,jtwc_sh,SH341985,-10.3,134.9,NA,XX,30,NA,-1,9,270
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-11 15:00:00,TS,-10.3,134.4,NA,NA,NA,main,180,158,P____________P_,NA,SH341985,-10.3,134.4,NA,XX,33,NA,-1,9,265
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-11 18:00:00,TS,-10.4,134,NA,NA,NA,main,158,126,O____________O_,jtwc_sh,SH341985,-10.4,134.0,NA,XX,35,NA,0,9,260
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-11 21:00:00,TS,-10.5,133.6,NA,NA,NA,main,126,89,P____________P_,NA,SH341985,-10.5,133.6,NA,XX,38,NA,0,8,250
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 00:00:00,TS,-10.7,133.2,30,998,bom,main,84,67,O______O___O_O_,jtwc_sh,SH341985,-10.6,133.2,NA,XX,40,NA,0,8,240
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 03:00:00,TS,-10.8,132.9,NA,NA,NA,main,67,35,P______P___P_P_,NA,SH341985,-10.7,132.8,NA,XX,43,NA,0,7,240
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 06:00:00,TS,-11,132.6,35,993,bom,main,35,0,O______O___P_O_,jtwc_sh,SH341985,-10.9,132.5,NA,XX,45,NA,0,7,240
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 09:00:00,TS,-11.2,132.3,NA,NA,NA,main,0,0,P______P___P_P_,NA,SH341985,-11.1,132.2,NA,XX,45,NA,0,7,235
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 12:00:00,TS,-11.4,132,45,988,bom,main,0,0,O______O___O_O_,jtwc_sh,SH341985,-11.4,131.9,NA,XX,45,NA,0,8,235
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 15:00:00,TS,-11.7,131.6,NA,NA,NA,main,15,11,P______P___P_P_,NA,SH341985,-11.7,131.6,NA,XX,45,NA,0,8,235
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 18:00:00,TS,-11.9,131.3,50,984,bom,main,22,15,O______O___P_O_,jtwc_sh,SH341985,-11.9,131.3,NA,XX,45,NA,0,8,235
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-12 21:00:00,TS,-12.2,130.9,NA,NA,NA,main,15,10,P______P___P_P_,NA,SH341985,-12.1,131.0,NA,XX,45,NA,0,8,230
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 00:00:00,TS,-12.4,130.7,50,984,bom,main,10,0,O______O___O_O_,jtwc_sh,SH341985,-12.3,130.8,NA,XX,45,NA,0,7,225
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 03:00:00,TS,-12.6,130.4,NA,NA,NA,main,11,0,P______P___P_P_,NA,SH341985,-12.5,130.6,NA,XX,43,NA,0,6,220
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 06:00:00,TS,-12.9,130.2,50,984,bom,main,10,0,O______O___P_O_,jtwc_sh,SH341985,-12.7,130.4,NA,XX,40,NA,0,5,220
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 09:00:00,TS,-13,130.1,NA,NA,NA,main,0,0,P______P___P_P_,NA,SH341985,-12.9,130.2,NA,XX,40,NA,0,5,215
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 12:00:00,TS,-13.3,130,50,986,bom,main,10,0,O______O___O_O_,jtwc_sh,SH341985,-13.2,130.1,NA,XX,40,NA,0,6,210
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 15:00:00,TS,-13.5,129.8,NA,NA,NA,main,0,0,P______P___P_P_,NA,SH341985,-13.5,130.0,NA,XX,38,NA,0,6,205
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 18:00:00,TS,-13.8,129.7,40,992,bom,main,10,10,O______O___P_O_,jtwc_sh,SH341985,-13.7,129.8,NA,XX,35,NA,0,5,210
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-13 21:00:00,TS,-14,129.5,NA,NA,NA,main,15,10,P______P___P_P_,NA,SH341985,-13.9,129.6,NA,XX,35,NA,0,4,225
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-14 00:00:00,TS,-14.1,129.4,35,994,bom,main,15,15,O______O___O_O_,jtwc_sh,SH341985,-14.0,129.4,NA,XX,35,NA,0,3,260
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-14 03:00:00,TS,-14,129.2,NA,NA,NA,main,39,39,P______P_____P_,NA,SH341985,-14.0,129.2,NA,XX,33,NA,-1,4,285
ibtracs.SP.list.v04r01.csv,1985101S10136,1985,32,SI,WA,GRETEL,1985-04-14 06:00:00,TS,-14,129,30,998,bom,main,54,NA,O______O_____O_,jtwc_sh,SH341985,-14.0,129.0,NA,XX,30,NA,-1,4,290
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 00:00:00,TS,-11.1,143.7,NA,NA,NA,main,93,93,O__________O_O_,jtwc_sh,SH231987,-11.1,143.7,NA,NA,25,NA,-1,4,350
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 03:00:00,TS,-10.9,143.7,NA,NA,NA,main,100,90,P__________P_P_,NA,SH231987,-10.9,143.7,NA,NA,25,NA,-1,4,340
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 06:00:00,TS,-10.7,143.6,NA,NA,NA,main,98,86,O__________P_O_,jtwc_sh,SH231987,-10.7,143.6,NA,NA,25,NA,-1,5,330
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 09:00:00,TS,-10.5,143.4,NA,NA,NA,main,93,93,P__________P_P_,NA,SH231987,-10.5,143.4,NA,NA,25,NA,-1,5,320
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 12:00:00,TS,-10.3,143.2,NA,NA,NA,main,94,93,O__________O_O_,jtwc_sh,SH231987,-10.3,143.2,NA,NA,25,NA,-1,6,315
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 15:00:00,TS,-10.1,143,NA,NA,NA,main,95,70,P__________P_P_,NA,SH231987,-10.1,143.0,NA,NA,25,NA,-1,6,315
ibtracs.SP.list.v04r01.csv,1987096S11144,1987,24,SP,EA,KAY,1987-04-06 18:00:00,TS,-9.9,142.8,NA,NA,NA,main,70,44,O__________P_O_,jtwc_sh,SH231987,-9.9,142.8,NA,NA,25,NA,-1,6,315
